postcode,postcodelat,postcodelong,lsoacode,lsoaname,lsoalat,lsoalong,IMD-rank
B29 5NA,52.432965,-1.973578,E01009501,Birmingham 101B,52.43646,-1.97005,1975
B29 5PT,52.437198,-1.968383,E01009501,Birmingham 101B,52.43646,-1.97005,1975
B29 5NB,52.433352,-1.972401,E01009501,Birmingham 101B,52.43646,-1.97005,1975
B14 5DA,52.409616,-1.881976,E01008942,Birmingham 117A,52.41049,-1.87636,2957
B14 4NG,52.409881,-1.877801,E01008942,Birmingham 117A,52.41049,-1.87636,2957
B14 4SN,52.413006,-1.873852,E01008942,Birmingham 117A,52.41049,-1.87636,2957
B14 5BX,52.409156,-1.880507,E01008942,Birmingham 117A,52.41049,-1.87636,2957
B14 4NH,52.409026,-1.87648,E01008942,Birmingham 117A,52.41049,-1.87636,2957
B14 5BY,52.408842,-1.881287,E01008942,Birmingham 117A,52.41049,-1.87636,2957
B14 4QB,52.411152,-1.872328,E01008942,Birmingham 117A,52.41049,-1.87636,2957
B14 4SA,52.412108,-1.874531,E01008942,Birmingham 117A,52.41049,-1.87636,2957
B14 4SB,52.411724,-1.877296,E01008942,Birmingham 117A,52.41049,-1.87636,2957
B14 4NA,52.4105,-1.875932,E01008942,Birmingham 117A,52.41049,-1.87636,2957
B14 4NB,52.411041,-1.877797,E01008942,Birmingham 117A,52.41049,-1.87636,2957
B14 4LX,52.412762,-1.872912,E01008942,Birmingham 117A,52.41049,-1.87636,2957
B14 5BS,52.40884,-1.878774,E01008942,Birmingham 117A,52.41049,-1.87636,2957
B14 4LY,52.410982,-1.873005,E01008942,Birmingham 117A,52.41049,-1.87636,2957
B14 4SJ,52.412539,-1.874456,E01008942,Birmingham 117A,52.41049,-1.87636,2957
B14 5BT,52.407878,-1.878688,E01008942,Birmingham 117A,52.41049,-1.87636,2957
B14 4ND,52.410215,-1.878755,E01008942,Birmingham 117A,52.41049,-1.87636,2957
B14 4LZ,52.411379,-1.873857,E01008942,Birmingham 117A,52.41049,-1.87636,2957
B14 5BU,52.408032,-1.879893,E01008942,Birmingham 117A,52.41049,-1.87636,2957
B14 4NE,52.409181,-1.878479,E01008942,Birmingham 117A,52.41049,-1.87636,2957
B14 4SL,52.412682,-1.873897,E01008942,Birmingham 117A,52.41049,-1.87636,2957
B8 3LS,52.490914,-1.837136,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3NR,52.487703,-1.836338,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3JA,52.486826,-1.83238,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3LT,52.489995,-1.835725,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3NS,52.486747,-1.833735,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3LU,52.489999,-1.838524,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3HX,52.487093,-1.837135,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3NA,52.49107,-1.83958,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3LW,52.489932,-1.836109,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 2SU,52.490991,-1.834735,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3NB,52.490955,-1.840994,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3LX,52.490089,-1.839024,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3PA,52.488404,-1.836306,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3ET,52.486725,-1.830907,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3LY,52.490261,-1.839671,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3ND,52.489704,-1.840233,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3NY,52.488832,-1.833889,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3NE,52.490126,-1.839996,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3PD,52.488933,-1.835302,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3NZ,52.488609,-1.835024,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3PE,52.489371,-1.83343,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3LH,52.49069,-1.837711,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3NG,52.488992,-1.83838,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3LJ,52.489374,-1.835404,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3LL,52.489314,-1.837687,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3EH,52.485562,-1.835065,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3LN,52.489707,-1.835417,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3LP,52.490185,-1.836859,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3EL,52.486002,-1.834739,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3NP,52.487521,-1.834851,E01009488,Birmingham 051C,52.48964,-1.83657,46
B8 3LR,52.490429,-1.837521,E01009488,Birmingham 051C,52.48964,-1.83657,46
B19 1QR,52.501124,-1.911358,E01008905,Birmingham 040A,52.50123,-1.91162,1058
B19 2SX,52.502813,-1.909454,E01008905,Birmingham 040A,52.50123,-1.91162,1058
B19 1QS,52.502006,-1.911474,E01008905,Birmingham 040A,52.50123,-1.91162,1058
B19 2YA,52.498651,-1.910273,E01008905,Birmingham 040A,52.50123,-1.91162,1058
B19 1QT,52.501313,-1.910459,E01008905,Birmingham 040A,52.50123,-1.91162,1058
B19 1QA,52.500442,-1.913156,E01008905,Birmingham 040A,52.50123,-1.91162,1058
B19 1QB,52.500343,-1.912523,E01008905,Birmingham 040A,52.50123,-1.91162,1058
B19 1QW,52.501791,-1.913566,E01008905,Birmingham 040A,52.50123,-1.91162,1058
B19 1NP,52.502826,-1.914065,E01008905,Birmingham 040A,52.50123,-1.91162,1058
B19 1QX,52.500575,-1.910357,E01008905,Birmingham 040A,52.50123,-1.91162,1058
B19 1QY,52.499883,-1.910668,E01008905,Birmingham 040A,52.50123,-1.91162,1058
B19 1NR,52.502611,-1.915259,E01008905,Birmingham 040A,52.50123,-1.91162,1058
B19 1TP,52.502139,-1.909809,E01008905,Birmingham 040A,52.50123,-1.91162,1058
B19 1QJ,52.500252,-1.911374,E01008905,Birmingham 040A,52.50123,-1.91162,1058
B19 1PA,52.502851,-1.911531,E01008905,Birmingham 040A,52.50123,-1.91162,1058
B19 1RA,52.49928,-1.909682,E01008905,Birmingham 040A,52.50123,-1.91162,1058
B19 1QL,52.501152,-1.912433,E01008905,Birmingham 040A,52.50123,-1.91162,1058
B19 1TT,52.502229,-1.910369,E01008905,Birmingham 040A,52.50123,-1.91162,1058
B19 1NY,52.501324,-1.913214,E01008905,Birmingham 040A,52.50123,-1.91162,1058
B19 1QN,52.501988,-1.91199,E01008905,Birmingham 040A,52.50123,-1.91162,1058
B19 1TW,52.500718,-1.909591,E01008905,Birmingham 040A,52.50123,-1.91162,1058
B19 1QP,52.502169,-1.913816,E01008905,Birmingham 040A,52.50123,-1.91162,1058
B28 0UG,52.41338,-1.847917,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0TR,52.411077,-1.846337,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0UH,52.413003,-1.847918,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0TS,52.412361,-1.845215,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0RA,52.410944,-1.84816,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0TT,52.411167,-1.84691,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0RB,52.414124,-1.846091,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0TU,52.413601,-1.84524,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0RD,52.414198,-1.848032,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0TW,52.411327,-1.844895,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0RE,52.413571,-1.849798,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0TX,52.412532,-1.845656,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0TY,52.412822,-1.847022,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0RG,52.414585,-1.848163,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0TZ,52.411779,-1.847158,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0TJ,52.413475,-1.844667,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0UA,52.413684,-1.846387,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0TL,52.412709,-1.843685,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0UB,52.412374,-1.848317,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0TN,52.411398,-1.844233,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0UX,52.413527,-1.843153,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0UD,52.412464,-1.84892,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0RQ,52.413949,-1.850017,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0UE,52.413498,-1.848901,E01009042,Birmingham 114E,52.41253,-1.847,14579
B28 0TP,52.412539,-1.844244,E01009042,Birmingham 114E,52.41253,-1.847,14579
B44 0QX,52.544678,-1.878121,E01009130,Birmingham 011C,52.54774,-1.87707,1286
B44 0LR,52.547807,-1.878437,E01009130,Birmingham 011C,52.54774,-1.87707,1286
B44 0LS,52.546243,-1.878456,E01009130,Birmingham 011C,52.54774,-1.87707,1286
B44 0LT,52.5445,-1.879626,E01009130,Birmingham 011C,52.54774,-1.87707,1286
B44 0JW,52.55007,-1.875967,E01009130,Birmingham 011C,52.54774,-1.87707,1286
B44 0QH,52.546445,-1.874164,E01009130,Birmingham 011C,52.54774,-1.87707,1286
B44 0TP,52.547511,-1.87888,E01009130,Birmingham 011C,52.54774,-1.87707,1286
B44 0LW,52.548894,-1.877903,E01009130,Birmingham 011C,52.54774,-1.87707,1286
B44 0LE,52.547419,-1.876624,E01009130,Birmingham 011C,52.54774,-1.87707,1286
B44 0LF,52.545846,-1.877646,E01009130,Birmingham 011C,52.54774,-1.87707,1286
B44 0JH,52.547702,-1.872538,E01009130,Birmingham 011C,52.54774,-1.87707,1286
B44 0LG,52.548693,-1.874821,E01009130,Birmingham 011C,52.54774,-1.87707,1286
B44 0LH,52.54829,-1.87643,E01009130,Birmingham 011C,52.54774,-1.87707,1286
B44 0LJ,52.549892,-1.877664,E01009130,Birmingham 011C,52.54774,-1.87707,1286
B44 0JL,52.550312,-1.875554,E01009130,Birmingham 011C,52.54774,-1.87707,1286
B44 0QQ,52.547011,-1.873336,E01009130,Birmingham 011C,52.54774,-1.87707,1286
B44 0QR,52.545163,-1.877235,E01009130,Birmingham 011C,52.54774,-1.87707,1286
B44 0LL,52.54946,-1.87765,E01009130,Birmingham 011C,52.54774,-1.87707,1286
B44 0TH,52.550487,-1.879565,E01009130,Birmingham 011C,52.54774,-1.87707,1286
B44 0LN,52.549012,-1.878817,E01009130,Birmingham 011C,52.54774,-1.87707,1286
B44 0JP,52.550431,-1.8775,E01009130,Birmingham 011C,52.54774,-1.87707,1286
B44 0LP,52.547653,-1.877596,E01009130,Birmingham 011C,52.54774,-1.87707,1286
B24 0HY,52.53063,-1.817396,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B24 0HE,52.532223,-1.818952,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B24 0HZ,52.531349,-1.817511,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B72 1AL,52.532099,-1.819969,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B24 0HF,52.530846,-1.818117,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B24 0BL,52.530961,-1.822628,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B72 1AN,52.531895,-1.822093,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B24 0HJ,52.528576,-1.815105,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B24 0BP,52.529522,-1.816015,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B24 0HL,52.529178,-1.814852,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B24 0EE,52.529524,-1.823238,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B24 0HN,52.530207,-1.817235,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B24 0BS,52.529128,-1.817535,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B24 0EG,52.529316,-1.82262,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B24 0BT,52.529734,-1.81964,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B24 0EH,52.52934,-1.820939,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B24 0HP,52.530413,-1.81666,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B24 0BU,52.530734,-1.820977,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B24 0HR,52.530366,-1.815834,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B24 0HS,52.530653,-1.814875,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B24 0BX,52.530609,-1.821862,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B24 0HT,52.531076,-1.815551,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B24 0HU,52.532236,-1.815944,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B24 0JA,52.530534,-1.819312,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B24 0HW,52.529793,-1.817075,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B24 0HX,52.531996,-1.817095,E01009005,Birmingham 025A,52.53066,-1.81933,7403
B29 7RN,52.435729,-1.921402,E01009293,Birmingham 100D,52.43621,-1.92161,15135
B29 7SX,52.434975,-1.922918,E01009293,Birmingham 100D,52.43621,-1.92161,15135
B29 7RP,52.435224,-1.919108,E01009293,Birmingham 100D,52.43621,-1.92161,15135
B29 7SZ,52.435974,-1.924579,E01009293,Birmingham 100D,52.43621,-1.92161,15135
B29 7RQ,52.436348,-1.920062,E01009293,Birmingham 100D,52.43621,-1.92161,15135
B29 7RR,52.434802,-1.919536,E01009293,Birmingham 100D,52.43621,-1.92161,15135
B29 7RS,52.435873,-1.920916,E01009293,Birmingham 100D,52.43621,-1.92161,15135
B29 7RA,52.433678,-1.920111,E01009293,Birmingham 100D,52.43621,-1.92161,15135
B29 7QL,52.438004,-1.921516,E01009293,Birmingham 100D,52.43621,-1.92161,15135
B29 7RB,52.433777,-1.919714,E01009293,Birmingham 100D,52.43621,-1.92161,15135
B29 7RE,52.43645,-1.923372,E01009293,Birmingham 100D,52.43621,-1.92161,15135
B29 7PH,52.438119,-1.919897,E01009293,Birmingham 100D,52.43621,-1.92161,15135
B29 7SP,52.434743,-1.925022,E01009293,Birmingham 100D,52.43621,-1.92161,15135
B29 7RG,52.436809,-1.922827,E01009293,Birmingham 100D,52.43621,-1.92161,15135
B29 7RH,52.437563,-1.921899,E01009293,Birmingham 100D,52.43621,-1.92161,15135
B29 7QS,52.437798,-1.923796,E01009293,Birmingham 100D,52.43621,-1.92161,15135
B29 7SR,52.434832,-1.924125,E01009293,Birmingham 100D,52.43621,-1.92161,15135
B29 7QT,52.437627,-1.923473,E01009293,Birmingham 100D,52.43621,-1.92161,15135
B29 7RJ,52.437248,-1.920679,E01009293,Birmingham 100D,52.43621,-1.92161,15135
B29 7QU,52.436531,-1.92421,E01009293,Birmingham 100D,52.43621,-1.92161,15135
B29 7RL,52.436133,-1.920372,E01009293,Birmingham 100D,52.43621,-1.92161,15135
B11 4AJ,52.452859,-1.865455,E01009381,Birmingham 082C,52.45283,-1.86197,1584
B11 3JH,52.451722,-1.862089,E01009381,Birmingham 082C,52.45283,-1.86197,1584
B11 4AL,52.452175,-1.864927,E01009381,Birmingham 082C,52.45283,-1.86197,1584
B11 3SL,52.452928,-1.863424,E01009381,Birmingham 082C,52.45283,-1.86197,1584
B11 4AN,52.451617,-1.864561,E01009381,Birmingham 082C,52.45283,-1.86197,1584
B11 3SN,52.453492,-1.861642,E01009381,Birmingham 082C,52.45283,-1.86197,1584
B11 4BD,52.452507,-1.865073,E01009381,Birmingham 082C,52.45283,-1.86197,1584
B11 3NP,52.452494,-1.86138,E01009381,Birmingham 082C,52.45283,-1.86197,1584
B11 3SW,52.453243,-1.863379,E01009381,Birmingham 082C,52.45283,-1.86197,1584
B11 3NR,52.452187,-1.860218,E01009381,Birmingham 082C,52.45283,-1.86197,1584
B11 3LT,52.45341,-1.860641,E01009381,Birmingham 082C,52.45283,-1.86197,1584
B11 3NS,52.45238,-1.863426,E01009381,Birmingham 082C,52.45283,-1.86197,1584
B11 3LU,52.453419,-1.860082,E01009381,Birmingham 082C,52.45283,-1.86197,1584
B11 3NB,52.454577,-1.859151,E01009381,Birmingham 082C,52.45283,-1.86197,1584
B11 3LX,52.454245,-1.859535,E01009381,Birmingham 082C,52.45283,-1.86197,1584
B31 4PD,52.391108,-1.978229,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4QN,52.393373,-1.973952,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4RX,52.391306,-1.97576,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4PZ,52.388007,-1.97826,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4RY,52.389867,-1.975893,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4RE,52.393814,-1.973276,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4QR,52.392052,-1.974849,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4QS,52.391423,-1.976803,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4PJ,52.391891,-1.979125,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4QT,52.389346,-1.977715,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4QU,52.389706,-1.978303,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4QA,52.390433,-1.974027,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4PL,52.391963,-1.978581,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4QB,52.389103,-1.976423,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4SA,52.389598,-1.976819,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4QW,52.393158,-1.975539,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4PN,52.389652,-1.979126,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4SB,52.390155,-1.976878,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4QX,52.391684,-1.977318,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4QY,52.391594,-1.978038,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4QZ,52.394147,-1.976347,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4PR,52.389311,-1.980287,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4RR,52.392879,-1.972732,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4JX,52.39447,-1.976126,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4RT,52.390982,-1.974732,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4RU,52.390865,-1.975687,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4RA,52.392394,-1.977582,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4RB,52.393113,-1.976347,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B31 4DF,52.392843,-1.97479,E01009168,Birmingham 131B,52.39142,-1.97617,13923
B32 2SX,52.459488,-1.987941,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B32 2SY,52.458194,-1.987529,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B32 2PR,52.455361,-1.981526,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B32 2SZ,52.456953,-1.98672,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B32 2PS,52.455964,-1.9826,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B32 2DH,52.457816,-1.98179,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B32 2PT,52.455676,-1.982997,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B32 2DJ,52.45751,-1.982128,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B32 2PB,52.457303,-1.982702,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B32 2RU,52.456162,-1.987544,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B32 2TA,52.458724,-1.989751,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B32 2PD,52.456944,-1.983232,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B32 2TB,52.459003,-1.989471,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B32 2PE,52.456584,-1.981319,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B32 1LA,52.459624,-1.991311,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B32 2PF,52.456,-1.981481,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B32 2TD,52.459543,-1.989618,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B32 1JY,52.460046,-1.991944,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B32 2QR,52.45796,-1.984703,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B32 2QS,52.456566,-1.985248,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B32 2QT,52.455137,-1.984469,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B32 2QU,52.456422,-1.984056,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B32 2SU,52.460388,-1.989957,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B32 2QX,52.455361,-1.982423,E01009256,Birmingham 085D,52.45767,-1.98597,8771
B9 5AR,52.476007,-1.857185,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B10 9SJ,52.47292,-1.854559,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B9 5AA,52.475043,-1.855583,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B9 5AB,52.474567,-1.855908,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B9 5AD,52.475431,-1.856421,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B10 9QR,52.473272,-1.855383,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B10 9QS,52.473531,-1.854057,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B10 9QT,52.473333,-1.85366,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B9 5AG,52.475369,-1.85698,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B9 5AH,52.474424,-1.856439,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B10 9AN,52.472928,-1.853013,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B9 5AJ,52.474146,-1.856793,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B9 5AN,52.473913,-1.857294,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B9 4QP,52.476493,-1.857109,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B9 5DY,52.47668,-1.855887,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B9 5EP,52.47693,-1.854325,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B9 5DH,52.47374,-1.85594,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B9 5BL,52.473524,-1.855588,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B9 5EA,52.475789,-1.855389,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B9 5DL,52.473882,-1.853849,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B9 5EB,52.474656,-1.854863,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B9 5DN,52.473961,-1.852789,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B9 5ED,52.474772,-1.854435,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B9 5EE,52.475969,-1.85505,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B9 5EG,52.476805,-1.855165,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B9 5EH,52.475959,-1.85452,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B9 5EJ,52.474817,-1.853935,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B9 5PL,52.47355,-1.854675,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B9 5EL,52.474924,-1.853537,E01009344,Birmingham 061D,52.47465,-1.85502,1107
B75 7BS,52.561162,-1.812889,E01009432,Birmingham 006A,52.56531,-1.81062,10656
B75 7TF,52.566727,-1.819165,E01009432,Birmingham 006A,52.56531,-1.81062,10656
B75 6BL,52.570911,-1.809778,E01009432,Birmingham 006A,52.56531,-1.81062,10656
B75 7DR,52.560559,-1.806888,E01009432,Birmingham 006A,52.56531,-1.81062,10656
B75 7TG,52.567571,-1.818379,E01009432,Birmingham 006A,52.56531,-1.81062,10656
B75 7DS,52.56044,-1.805929,E01009432,Birmingham 006A,52.56531,-1.81062,10656
B75 7BU,52.561058,-1.809762,E01009432,Birmingham 006A,52.56531,-1.81062,10656
B75 7TH,52.568187,-1.815323,E01009432,Birmingham 006A,52.56531,-1.81062,10656
B75 7DT,52.560817,-1.805588,E01009432,Birmingham 006A,52.56531,-1.81062,10656
B75 7FS,52.561593,-1.812917,E01009432,Birmingham 006A,52.56531,-1.81062,10656
B75 7DU,52.560409,-1.803097,E01009432,Birmingham 006A,52.56531,-1.81062,10656
B75 7BW,52.560879,-1.804659,E01009432,Birmingham 006A,52.56531,-1.81062,10656
B75 7TJ,52.566985,-1.817039,E01009432,Birmingham 006A,52.56531,-1.81062,10656
B75 7BD,52.561843,-1.811898,E01009432,Birmingham 006A,52.56531,-1.81062,10656
B75 7BE,52.560621,-1.812154,E01009432,Birmingham 006A,52.56531,-1.81062,10656
B75 7SW,52.561605,-1.803358,E01009432,Birmingham 006A,52.56531,-1.81062,10656
B75 7SX,52.567027,-1.809692,E01009432,Birmingham 006A,52.56531,-1.81062,10656
